GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
0500000US18155,18155,"Switzerland County, Indiana",10500,*****
0500000US18157,18157,"Tippecanoe County, Indiana",180952,*****
0500000US18159,18159,"Tipton County, Indiana",15573,*****
0500000US18161,18161,"Union County, Indiana",7299,*****
0500000US18163,18163,"Vanderburgh County, Indiana",181305,*****
0500000US18165,18165,"Vermillion County, Indiana",15860,*****
0500000US18167,18167,"Vigo County, Indiana",108268,*****
0500000US18169,18169,"Wabash County, Indiana",32358,*****
0500000US18171,18171,"Warren County, Indiana",8367,*****
0500000US18173,18173,"Warrick County, Indiana",60995,*****
0500000US18175,18175,"Washington County, Indiana",27930,*****
0500000US18177,18177,"Wayne County, Indiana",67866,*****
0500000US18179,18179,"Wells County, Indiana",27796,*****
0500000US18181,18181,"White County, Indiana",24388,*****
0500000US18183,18183,"Whitley County, Indiana",33330,*****
0500000US19001,19001,"Adair County, Iowa",7426,*****
0500000US19003,19003,"Adams County, Iowa",3892,*****
0500000US19005,19005,"Allamakee County, Iowa",14060,*****
0500000US19007,19007,"Appanoose County, Iowa",12669,*****
0500000US19009,19009,"Audubon County, Iowa",5869,*****
0500000US19011,19011,"Benton County, Iowa",25803,*****
0500000US19013,19013,"Black Hawk County, Iowa",132496,*****
0500000US19015,19015,"Boone County, Iowa",26401,*****
0500000US19017,19017,"Bremer County, Iowa",24539,*****
0500000US19019,19019,"Buchanan County, Iowa",20998,*****
0500000US19021,19021,"Buena Vista County, Iowa",20507,*****
0500000US19023,19023,"Butler County, Iowa",14966,*****
0500000US19025,19025,"Calhoun County, Iowa",9914,*****
0500000US19027,19027,"Carroll County, Iowa",20629,*****
0500000US19029,19029,"Cass County, Iowa",13590,*****
0500000US19031,19031,"Cedar County, Iowa",18375,*****
0500000US19033,19033,"Cerro Gordo County, Iowa",43481,*****
0500000US19035,19035,"Cherokee County, Iowa",11853,*****
0500000US19037,19037,"Chickasaw County, Iowa",12244,*****
0500000US19039,19039,"Clarke County, Iowa",9280,*****
0500000US19041,19041,"Clay County, Iowa",16537,*****
0500000US19043,19043,"Clayton County, Iowa",17806,*****
0500000US19045,19045,"Clinton County, Iowa",48365,*****
0500000US19047,19047,"Crawford County, Iowa",17252,*****
0500000US19049,19049,"Dallas County, Iowa",74892,*****
0500000US19051,19051,"Davis County, Iowa",8742,*****
0500000US19053,19053,"Decatur County, Iowa",8249,*****
0500000US19055,19055,"Delaware County, Iowa",17507,*****
0500000US19057,19057,"Des Moines County, Iowa",40208,*****
0500000US19059,19059,"Dickinson County, Iowa",16967,*****
0500000US19061,19061,"Dubuque County, Iowa",95906,*****
0500000US19063,19063,"Emmet County, Iowa",9917,*****
0500000US19065,19065,"Fayette County, Iowa",20589,*****
0500000US19067,19067,"Floyd County, Iowa",16050,*****
0500000US19069,19069,"Franklin County, Iowa",10489,*****
0500000US19071,19071,"Fremont County, Iowa",7106,*****
0500000US19073,19073,"Greene County, Iowa",9174,*****
0500000US19075,19075,"Grundy County, Iowa",12407,*****
0500000US19077,19077,"Guthrie County, Iowa",10740,*****
0500000US19079,19079,"Hamilton County, Iowa",15297,*****
0500000US19081,19081,"Hancock County, Iowa",11092,*****
0500000US19083,19083,"Hardin County, Iowa",17393,*****
0500000US19085,19085,"Harrison County, Iowa",14467,*****
0500000US19087,19087,"Henry County, Iowa",20080,*****
0500000US19089,19089,"Howard County, Iowa",9494,*****
0500000US19091,19091,"Humboldt County, Iowa",9674,*****
0500000US19093,19093,"Ida County, Iowa",7071,*****
0500000US19095,19095,"Iowa County, Iowa",16344,*****
0500000US19097,19097,"Jackson County, Iowa",19572,*****
0500000US19099,19099,"Jasper County, Iowa",36726,*****
0500000US19101,19101,"Jefferson County, Iowa",17318,*****
0500000US19103,19103,"Johnson County, Iowa",139436,*****
0500000US19105,19105,"Jones County, Iowa",20560,*****
0500000US19107,19107,"Keokuk County, Iowa",10291,*****
0500000US19109,19109,"Kossuth County, Iowa",15280,*****
0500000US19111,19111,"Lee County, Iowa",35369,*****
0500000US19113,19113,"Linn County, Iowa",216640,*****
0500000US19115,19115,"Louisa County, Iowa",11271,*****
0500000US19117,19117,"Lucas County, Iowa",8731,*****
0500000US19119,19119,"Lyon County, Iowa",11723,*****
0500000US19121,19121,"Madison County, Iowa",15644,*****
0500000US19123,19123,"Mahaska County, Iowa",22396,*****
0500000US19125,19125,"Marion County, Iowa",33248,*****
0500000US19127,19127,"Marshall County, Iowa",40962,*****
0500000US19129,19129,"Mills County, Iowa",14862,*****
0500000US19131,19131,"Mitchell County, Iowa",10762,*****
0500000US19133,19133,"Monona County, Iowa",9088,*****
0500000US19135,19135,"Monroe County, Iowa",8002,*****
0500000US19137,19137,"Montgomery County, Iowa",10465,*****
0500000US19139,19139,"Muscatine County, Iowa",42913,*****
0500000US19141,19141,"O'Brien County, Iowa",14092,*****
0500000US19143,19143,"Osceola County, Iowa",6211,*****
0500000US19145,19145,"Page County, Iowa",15660,*****
0500000US19147,19147,"Palo Alto County, Iowa",9208,*****
0500000US19149,19149,"Plymouth County, Iowa",24853,*****
0500000US19151,19151,"Pocahontas County, Iowa",7127,*****
0500000US19153,19153,"Polk County, Iowa",452369,*****
0500000US19155,19155,"Pottawattamie County, Iowa",93213,*****
0500000US19157,19157,"Poweshiek County, Iowa",18705,*****
0500000US19159,19159,"Ringgold County, Iowa",5061,*****
0500000US19161,19161,"Sac County, Iowa",10101,*****
0500000US19163,19163,"Scott County, Iowa",169994,*****
0500000US19165,19165,"Shelby County, Iowa",11992,*****
0500000US19167,19167,"Sioux County, Iowa",34509,*****
0500000US19169,19169,"Story County, Iowa",93586,*****
0500000US19171,19171,"Tama County, Iowa",17479,*****
0500000US19173,19173,"Taylor County, Iowa",6213,*****
0500000US19175,19175,"Union County, Iowa",12575,*****
0500000US19177,19177,"Van Buren County, Iowa",7432,*****
0500000US19179,19179,"Wapello County, Iowa",35315,*****
0500000US19181,19181,"Warren County, Iowa",47542,*****
0500000US19183,19183,"Washington County, Iowa",22017,*****
0500000US19185,19185,"Wayne County, Iowa",6384,*****
0500000US19187,19187,"Webster County, Iowa",37295,*****
0500000US19189,19189,"Winnebago County, Iowa",10614,*****
0500000US19191,19191,"Winneshiek County, Iowa",20884,*****
0500000US19193,19193,"Woodbury County, Iowa",102530,*****
0500000US19195,19195,"Worth County, Iowa",7563,*****
0500000US19197,19197,"Wright County, Iowa",12936,*****
0500000US20001,20001,"Allen County, Kansas",13081,*****
0500000US20003,20003,"Anderson County, Kansas",7896,*****
0500000US20005,20005,"Atchison County, Kansas",16633,*****
0500000US20007,20007,"Barber County, Kansas",4770,156
0500000US20009,20009,"Barton County, Kansas",27399,*****
0500000US20011,20011,"Bourbon County, Kansas",14812,*****
0500000US20013,20013,"Brown County, Kansas",9880,*****
0500000US20015,20015,"Butler County, Kansas",66092,*****
0500000US20017,20017,"Chase County, Kansas",2722,*****
0500000US20019,20019,"Chautauqua County, Kansas",3520,*****
0500000US20021,20021,"Cherokee County, Kansas",20952,*****
0500000US20023,20023,"Cheyenne County, Kansas",2682,*****
0500000US20025,20025,"Clark County, Kansas",2145,*****
0500000US20027,20027,"Clay County, Kansas",8421,*****
0500000US20029,20029,"Cloud County, Kansas",9339,*****
0500000US20031,20031,"Coffey County, Kansas",8458,*****
0500000US20033,20033,"Comanche County, Kansas",2010,156
0500000US20035,20035,"Cowley County, Kansas",36079,*****
0500000US20037,20037,"Crawford County, Kansas",39304,*****
0500000US20039,20039,"Decatur County, Kansas",2905,*****
0500000US20041,20041,"Dickinson County, Kansas",19516,*****
0500000US20043,20043,"Doniphan County, Kansas",7859,*****
0500000US20045,20045,"Douglas County, Kansas",114967,*****
0500000US20047,20047,"Edwards County, Kansas",2991,*****
0500000US20049,20049,"Elk County, Kansas",2683,*****
0500000US20051,20051,"Ellis County, Kansas",28993,*****
0500000US20053,20053,"Ellsworth County, Kansas",6410,*****
0500000US20055,20055,"Finney County, Kansas",37133,*****
0500000US20057,20057,"Ford County, Kansas",34714,*****
0500000US20059,20059,"Franklin County, Kansas",25753,*****
0500000US20061,20061,"Geary County, Kansas",36787,*****
0500000US20063,20063,"Gove County, Kansas",2735,118
0500000US20065,20065,"Graham County, Kansas",2593,*****
0500000US20067,20067,"Grant County, Kansas",7816,*****
0500000US20069,20069,"Gray County, Kansas",6065,*****
0500000US20071,20071,"Greeley County, Kansas",1224,92
0500000US20073,20073,"Greenwood County, Kansas",6393,*****
0500000US20075,20075,"Hamilton County, Kansas",2586,*****
0500000US20077,20077,"Harper County, Kansas",5861,*****
0500000US20079,20079,"Harvey County, Kansas",34835,*****
0500000US20081,20081,"Haskell County, Kansas",4130,*****
0500000US20083,20083,"Hodgeman County, Kansas",1939,120
0500000US20085,20085,"Jackson County, Kansas",13400,*****
0500000US20087,20087,"Jefferson County, Kansas",18898,*****
0500000US20089,20089,"Jewell County, Kansas",3038,*****
0500000US20091,20091,"Johnson County, Kansas",566814,*****
0500000US20093,20093,"Kearny County, Kansas",3952,*****
0500000US20095,20095,"Kingman County, Kansas",7790,*****
0500000US20097,20097,"Kiowa County, Kansas",2536,*****
0500000US20099,20099,"Labette County, Kansas",21048,*****
0500000US20101,20101,"Lane County, Kansas",1674,118
0500000US20103,20103,"Leavenworth County, Kansas",78227,*****
0500000US20105,20105,"Lincoln County, Kansas",3154,*****
0500000US20107,20107,"Linn County, Kansas",9528,*****
0500000US20109,20109,"Logan County, Kansas",2793,*****
0500000US20111,20111,"Lyon County, Kansas",33462,*****
0500000US20113,20113,"McPherson County, Kansas",29252,*****
0500000US20115,20115,"Marion County, Kansas",12290,*****
0500000US20117,20117,"Marshall County, Kansas",10005,*****
0500000US20119,20119,"Meade County, Kansas",4383,*****
0500000US20121,20121,"Miami County, Kansas",32688,*****
0500000US20123,20123,"Mitchell County, Kansas",6296,*****
0500000US20125,20125,"Montgomery County, Kansas",34184,*****
0500000US20127,20127,"Morris County, Kansas",5750,*****
0500000US20129,20129,"Morton County, Kansas",3106,*****
0500000US20131,20131,"Nemaha County, Kansas",10159,*****
0500000US20133,20133,"Neosho County, Kansas",16423,*****
0500000US20135,20135,"Ness County, Kansas",3077,*****
0500000US20137,20137,"Norton County, Kansas",5590,*****
0500000US20139,20139,"Osage County, Kansas",16080,*****
0500000US20141,20141,"Osborne County, Kansas",3782,*****
0500000US20143,20143,"Ottawa County, Kansas",6048,*****
0500000US20145,20145,"Pawnee County, Kansas",6911,*****
0500000US20147,20147,"Phillips County, Kansas",5501,*****
0500000US20149,20149,"Pottawatomie County, Kansas",22625,*****
0500000US20151,20151,"Pratt County, Kansas",9739,*****
0500000US20153,20153,"Rawlins County, Kansas",2545,*****
0500000US20155,20155,"Reno County, Kansas",64058,*****
0500000US20157,20157,"Republic County, Kansas",4806,*****
0500000US20159,20159,"Rice County, Kansas",10014,*****
0500000US20161,20161,"Riley County, Kansas",75022,*****
0500000US20163,20163,"Rooks County, Kansas",5186,*****
0500000US20165,20165,"Rush County, Kansas",3184,120
0500000US20167,20167,"Russell County, Kansas",6988,*****
0500000US20169,20169,"Saline County, Kansas",55735,*****
0500000US20171,20171,"Scott County, Kansas",4928,*****
0500000US20173,20173,"Sedgwick County, Kansas",506529,*****
0500000US20175,20175,"Seward County, Kansas",23274,*****
0500000US20177,20177,"Shawnee County, Kansas",178792,*****
0500000US20179,20179,"Sheridan County, Kansas",2531,*****
0500000US20181,20181,"Sherman County, Kansas",6054,*****
0500000US20183,20183,"Smith County, Kansas",3740,*****
0500000US20185,20185,"Stafford County, Kansas",4320,*****
0500000US20187,20187,"Stanton County, Kansas",2149,*****
0500000US20189,20189,"Stevens County, Kansas",5772,*****
0500000US20191,20191,"Sumner County, Kansas",23638,*****
0500000US20193,20193,"Thomas County, Kansas",7925,*****
0500000US20195,20195,"Trego County, Kansas",2951,*****
0500000US20197,20197,"Wabaunsee County, Kansas",6997,*****
0500000US20199,20199,"Wallace County, Kansas",1595,92
0500000US20201,20201,"Washington County, Kansas",5686,*****
0500000US20203,20203,"Wichita County, Kansas",2204,*****
0500000US20205,20205,"Wilson County, Kansas",9061,*****
0500000US20207,20207,"Woodson County, Kansas",3211,*****
0500000US20209,20209,"Wyandotte County, Kansas",160806,*****
0500000US21001,21001,"Adair County, Kentucky",18852,*****
0500000US21003,21003,"Allen County, Kentucky",20355,*****
0500000US21005,21005,"Anderson County, Kentucky",21761,*****
0500000US21007,21007,"Ballard County, Kentucky",8256,*****
0500000US21009,21009,"Barren County, Kentucky",42925,*****
0500000US21011,21011,"Bath County, Kentucky",11978,*****
0500000US21013,21013,"Bell County, Kentucky",27950,*****
0500000US21015,21015,"Boone County, Kentucky",124617,*****
0500000US21017,21017,"Bourbon County, Kentucky",20013,*****
0500000US21019,21019,"Boyd County, Kentucky",48917,*****
0500000US21021,21021,"Boyle County, Kentucky",29388,*****
0500000US21023,21023,"Bracken County, Kentucky",8425,*****
0500000US21025,21025,"Breathitt County, Kentucky",13591,*****
0500000US21027,21027,"Breckinridge County, Kentucky",20061,*****
0500000US21029,21029,"Bullitt County, Kentucky",76961,*****
0500000US21031,21031,"Butler County, Kentucky",12835,*****
0500000US21033,21033,"Caldwell County, Kentucky",12826,*****
0500000US21035,21035,"Calloway County, Kentucky",38106,*****
0500000US21037,21037,"Campbell County, Kentucky",91475,*****
0500000US21039,21039,"Carlisle County, Kentucky",4984,*****
0500000US21041,21041,"Carroll County, Kentucky",10830,*****
0500000US21043,21043,"Carter County, Kentucky",27326,*****
0500000US21045,21045,"Casey County, Kentucky",15954,*****
0500000US21047,21047,"Christian County, Kentucky",74159,*****
0500000US21049,21049,"Clark County, Kentucky",35657,*****
0500000US21051,21051,"Clay County, Kentucky",21300,*****
0500000US21053,21053,"Clinton County, Kentucky",10188,*****
0500000US21055,21055,"Crittenden County, Kentucky",9222,*****
0500000US21057,21057,"Cumberland County, Kentucky",6807,*****
0500000US21059,21059,"Daviess County, Kentucky",98173,*****
0500000US21061,21061,"Edmonson County, Kentucky",12105,*****
0500000US21063,21063,"Elliott County, Kentucky",7725,*****
0500000US21065,21065,"Estill County, Kentucky",14476,*****
0500000US21067,21067,"Fayette County, Kentucky",308306,*****
0500000US21069,21069,"Fleming County, Kentucky",14544,*****
0500000US21071,21071,"Floyd County, Kentucky",38649,*****
0500000US21073,21073,"Franklin County, Kentucky",49778,*****
0500000US21075,21075,"Fulton County, Kentucky",6422,*****
0500000US21077,21077,"Gallatin County, Kentucky",8567,*****
0500000US21079,21079,"Garrard County, Kentucky",16976,*****
0500000US21081,21081,"Grant County, Kentucky",24670,*****
0500000US21083,21083,"Graves County, Kentucky",37502,*****
0500000US21085,21085,"Grayson County, Kentucky",26001,*****
0500000US21087,21087,"Green County, Kentucky",11149,*****
0500000US21089,21089,"Greenup County, Kentucky",36477,*****
0500000US21091,21091,"Hancock County, Kentucky",8669,*****
0500000US21093,21093,"Hardin County, Kentucky",107529,*****
0500000US21095,21095,"Harlan County, Kentucky",28400,*****
0500000US21097,21097,"Harrison County, Kentucky",18648,*****
0500000US21099,21099,"Hart County, Kentucky",18441,*****
0500000US21101,21101,"Henderson County, Kentucky",46396,*****
0500000US21103,21103,"Henry County, Kentucky",15455,*****
0500000US21105,21105,"Hickman County, Kentucky",4720,*****
0500000US21107,21107,"Hopkins County, Kentucky",46518,*****
0500000US21109,21109,"Jackson County, Kentucky",13357,*****
0500000US21111,21111,"Jefferson County, Kentucky",755809,*****
0500000US21113,21113,"Jessamine County, Kentucky",50328,*****
0500000US21115,21115,"Johnson County, Kentucky",23350,*****
0500000US21117,21117,"Kenton County, Kentucky",163007,*****
0500000US21119,21119,"Knott County, Kentucky",16000,*****
0500000US21121,21121,"Knox County, Kentucky",31809,*****
0500000US21123,21123,"Larue County, Kentucky",14149,*****
0500000US21125,21125,"Laurel County, Kentucky",59751,*****
0500000US21127,21127,"Lawrence County, Kentucky",15821,*****
0500000US21129,21129,"Lee County, Kentucky",7119,*****
0500000US21131,21131,"Leslie County, Kentucky",10997,*****
0500000US21133,21133,"Letcher County, Kentucky",23671,*****
0500000US21135,21135,"Lewis County, Kentucky",13790,*****
0500000US21137,21137,"Lincoln County, Kentucky",24498,*****
0500000US21139,21139,"Livingston County, Kentucky",9394,*****
0500000US21141,21141,"Logan County, Kentucky",26851,*****
0500000US21143,21143,"Lyon County, Kentucky",8402,*****
0500000US21145,21145,"McCracken County, Kentucky",65408,*****
0500000US21147,21147,"McCreary County, Kentucky",18001,*****
0500000US21149,21149,"McLean County, Kentucky",9500,*****
0500000US21151,21151,"Madison County, Kentucky",85838,*****
0500000US21153,21153,"Magoffin County, Kentucky",12979,*****
0500000US21155,21155,"Marion County, Kentucky",19717,*****
0500000US21157,21157,"Marshall County, Kentucky",31181,*****
0500000US21159,21159,"Martin County, Kentucky",12631,*****
0500000US21161,21161,"Mason County, Kentucky",17296,*****
0500000US21163,21163,"Meade County, Kentucky",29098,*****
0500000US21165,21165,"Menifee County, Kentucky",6343,*****
0500000US21167,21167,"Mercer County, Kentucky",21342,*****
0500000US21169,21169,"Metcalfe County, Kentucky",9985,*****
0500000US21171,21171,"Monroe County, Kentucky",10765,*****
0500000US21173,21173,"Montgomery County, Kentucky",27167,*****
0500000US21175,21175,"Morgan County, Kentucky",13428,*****
0500000US21177,21177,"Muhlenberg County, Kentucky",31309,*****
0500000US21179,21179,"Nelson County, Kentucky",44564,*****
0500000US21181,21181,"Nicholas County, Kentucky",7075,*****
0500000US21183,21183,"Ohio County, Kentucky",24065,*****
0500000US21185,21185,"Oldham County, Kentucky",63037,*****
0500000US21187,21187,"Owen County, Kentucky",10711,*****
0500000US21189,21189,"Owsley County, Kentucky",4616,*****
0500000US21191,21191,"Pendleton County, Kentucky",14514,*****
0500000US21193,21193,"Perry County, Kentucky",28041,*****
0500000US21195,21195,"Pike County, Kentucky",63434,*****
0500000US21197,21197,"Powell County, Kentucky",12447,*****
0500000US21199,21199,"Pulaski County, Kentucky",63635,*****
0500000US21201,21201,"Robertson County, Kentucky",2208,*****
0500000US21203,21203,"Rockcastle County, Kentucky",16942,*****
0500000US21205,21205,"Rowan County, Kentucky",23608,*****
0500000US21207,21207,"Russell County, Kentucky",17669,*****
0500000US21209,21209,"Scott County, Kentucky",50178,*****
0500000US21211,21211,"Shelby County, Kentucky",44290,*****
0500000US21213,21213,"Simpson County, Kentucky",17704,*****
0500000US21215,21215,"Spencer County, Kentucky",17577,*****
0500000US21217,21217,"Taylor County, Kentucky",24993,*****
0500000US21219,21219,"Todd County, Kentucky",12524,*****
0500000US21221,21221,"Trigg County, Kentucky",14250,*****
0500000US21223,21223,"Trimble County, Kentucky",8783,*****
0500000US21225,21225,"Union County, Kentucky",15138,*****
0500000US21227,21227,"Warren County, Kentucky",118950,*****
0500000US21229,21229,"Washington County, Kentucky",11910,*****
0500000US21231,21231,"Wayne County, Kentucky",20655,*****
0500000US21233,21233,"Webster County, Kentucky",13357,*****
0500000US21235,21235,"Whitley County, Kentucky",35794,*****
0500000US21237,21237,"Wolfe County, Kentucky",7261,*****
0500000US21239,21239,"Woodford County, Kentucky",25317,*****
0500000US22001,22001,"Acadia Parish, Louisiana",62163,*****
0500000US22003,22003,"Allen Parish, Louisiana",25653,*****
0500000US22005,22005,"Ascension Parish, Louisiana",114738,*****
0500000US22007,22007,"Assumption Parish, Louisiana",23057,*****
0500000US22009,22009,"Avoyelles Parish, Louisiana",41389,*****
0500000US22011,22011,"Beauregard Parish, Louisiana",36259,*****
0500000US22013,22013,"Bienville Parish, Louisiana",13977,*****
0500000US22015,22015,"Bossier Parish, Louisiana",123403,*****
0500000US22017,22017,"Caddo Parish, Louisiana",254742,*****
0500000US22019,22019,"Calcasieu Parish, Louisiana",195887,*****
0500000US22021,22021,"Caldwell Parish, Louisiana",9990,*****
0500000US22023,22023,"Cameron Parish, Louisiana",6706,*****
0500000US22025,22025,"Catahoula Parish, Louisiana",10247,*****
0500000US22027,22027,"Claiborne Parish, Louisiana",16639,*****
0500000US22029,22029,"Concordia Parish, Louisiana",20449,*****
0500000US22031,22031,"De Soto Parish, Louisiana",26965,*****
0500000US22033,22033,"East Baton Rouge Parish, Louisiana",444690,*****
0500000US22035,22035,"East Carroll Parish, Louisiana",7501,*****
0500000US22037,22037,"East Feliciana Parish, Louisiana",19855,*****
0500000US22039,22039,"Evangeline Parish, Louisiana",33768,*****
0500000US22041,22041,"Franklin Parish, Louisiana",20550,*****
0500000US22043,22043,"Grant Parish, Louisiana",22362,*****
0500000US22045,22045,"Iberia Parish, Louisiana",73938,*****
0500000US22047,22047,"Iberville Parish, Louisiana",33229,*****
0500000US22049,22049,"Jackson Parish, Louisiana",16109,*****
0500000US22051,22051,"Jefferson Parish, Louisiana",435092,*****
0500000US22053,22053,"Jefferson Davis Parish, Louisiana",31434,*****
0500000US22055,22055,"Lafayette Parish, Louisiana",231811,*****
0500000US22057,22057,"Lafourche Parish, Louisiana",97474,*****
0500000US22059,22059,"LaSalle Parish, Louisiana",14899,*****
0500000US22061,22061,"Lincoln Parish, Louisiana",47349,*****
0500000US22063,22063,"Livingston Parish, Louisiana",133949,*****
0500000US22065,22065,"Madison Parish, Louisiana",11873,*****
0500000US22067,22067,"Morehouse Parish, Louisiana",27012,*****
0500000US22069,22069,"Natchitoches Parish, Louisiana",39330,*****
0500000US22071,22071,"Orleans Parish, Louisiana",376738,*****
0500000US22073,22073,"Ouachita Parish, Louisiana",155769,*****
0500000US22075,22075,"Plaquemines Parish, Louisiana",23599,*****
0500000US22077,22077,"Pointe Coupee Parish, Louisiana",22498,*****
0500000US22079,22079,"Rapides Parish, Louisiana",132225,*****
0500000US22081,22081,"Red River Parish, Louisiana",8838,*****
0500000US22083,22083,"Richland Parish, Louisiana",20777,*****
0500000US22085,22085,"Sabine Parish, Louisiana",24248,*****
0500000US22087,22087,"St. Bernard Parish, Louisiana",42858,*****
0500000US22089,22089,"St. Charles Parish, Louisiana",52639,*****
0500000US22091,22091,"St. Helena Parish, Louisiana",10818,*****
0500000US22093,22093,"St. James Parish, Louisiana",21650,*****
0500000US22095,22095,"St. John the Baptist Parish, Louisiana",44161,*****
0500000US22097,22097,"St. Landry Parish, Louisiana",83613,*****
0500000US22099,22099,"St. Martin Parish, Louisiana",53126,*****
0500000US22101,22101,"St. Mary Parish, Louisiana",53441,*****
0500000US22103,22103,"St. Tammany Parish, Louisiana",242960,*****
0500000US22105,22105,"Tangipahoa Parish, Louisiana",125486,*****
0500000US22107,22107,"Tensas Parish, Louisiana",4893,*****
0500000US22109,22109,"Terrebonne Parish, Louisiana",112742,*****
0500000US22111,22111,"Union Parish, Louisiana",22533,*****
0500000US22113,22113,"Vermilion Parish, Louisiana",59110,*****
0500000US22115,22115,"Vernon Parish, Louisiana",52476,*****
0500000US22117,22117,"Washington Parish, Louisiana",46556,*****
0500000US22119,22119,"Webster Parish, Louisiana",40617,*****
0500000US22121,22121,"West Baton Rouge Parish, Louisiana",24669,*****
0500000US22123,22123,"West Carroll Parish, Louisiana",11454,*****
0500000US22125,22125,"West Feliciana Parish, Louisiana",15415,*****
0500000US22127,22127,"Winn Parish, Louisiana",14855,*****
0500000US23001,23001,"Androscoggin County, Maine",107393,*****
0500000US23003,23003,"Aroostook County, Maine",70005,*****
0500000US23005,23005,"Cumberland County, Maine",286119,*****
0500000US23007,23007,"Franklin County, Maine",30402,*****
0500000US23009,23009,"Hancock County, Maine",54658,*****
0500000US23011,23011,"Kennebec County, Maine",121112,*****
0500000US23013,23013,"Knox County, Maine",39723,*****
0500000US23015,23015,"Lincoln County, Maine",34156,*****
0500000US23017,23017,"Oxford County, Maine",57421,*****
0500000US23019,23019,"Penobscot County, Maine",153437,*****
0500000US23021,23021,"Piscataquis County, Maine",17156,*****
0500000US23023,23023,"Sagadahoc County, Maine",35092,*****
0500000US23025,23025,"Somerset County, Maine",51577,*****
0500000US23027,23027,"Waldo County, Maine",38976,*****
0500000US23029,23029,"Washington County, Maine",32191,*****
0500000US23031,23031,"York County, Maine",199682,*****
0500000US24001,24001,"Allegany County, Maryland",73549,*****
0500000US24003,24003,"Anne Arundel County, Maryland",555280,*****
0500000US24005,24005,"Baltimore County, Maryland",822959,*****
0500000US24009,24009,"Calvert County, Maryland",90114,*****
0500000US24011,24011,"Caroline County, Maryland",32661,*****
0500000US24013,24013,"Carroll County, Maryland",167444,*****
0500000US24015,24015,"Cecil County, Maryland",101960,*****
0500000US24017,24017,"Charles County, Maryland",152754,*****
0500000US24019,24019,"Dorchester County, Maryland",32534,*****
0500000US24021,24021,"Frederick County, Maryland",241373,*****
0500000US24023,24023,"Garrett County, Maryland",29813,*****
0500000US24025,24025,"Harford County, Maryland",248966,*****
0500000US24027,24027,"Howard County, Maryland",304115,*****
0500000US24029,24029,"Kent County, Maryland",19923,*****
0500000US24031,24031,"Montgomery County, Maryland",1017859,*****
0500000US24033,24033,"Prince George's County, Maryland",892816,*****
0500000US24035,24035,"Queen Anne's County, Maryland",48600,*****
0500000US24037,24037,"St. Mary's County, Maryland",109614,*****
0500000US24039,24039,"Somerset County, Maryland",25980,*****
0500000US24041,24041,"Talbot County, Maryland",37799,*****
0500000US24043,24043,"Washington County, Maryland",149270,*****
0500000US24045,24045,"Wicomico County, Maryland",101182,*****
0500000US24047,24047,"Worcester County, Maryland",51519,*****
0500000US24510,24510,"Baltimore city, Maryland",622454,*****
0500000US25001,25001,"Barnstable County, Massachusetts",214766,*****
0500000US25003,25003,"Berkshire County, Massachusetts",129288,*****
0500000US25005,25005,"Bristol County, Massachusetts",552763,*****
0500000US25007,25007,"Dukes County, Massachusetts",17048,*****
0500000US25009,25009,"Essex County, Massachusetts",763849,*****
0500000US25011,25011,"Franklin County, Massachusetts",71144,*****
0500000US25013,25013,"Hampden County, Massachusetts",468041,*****
0500000US25015,25015,"Hampshire County, Massachusetts",160759,*****
0500000US25017,25017,"Middlesex County, Massachusetts",1556116,*****
0500000US25019,25019,"Nantucket County, Massachusetts",10556,*****
0500000US25021,25021,"Norfolk County, Massachusetts",687721,*****
0500000US25023,25023,"Plymouth County, Massachusetts",503681,*****
0500000US25025,25025,"Suffolk County, Massachusetts",758919,*****
0500000US25027,25027,"Worcester County, Massachusetts",810935,*****
0500000US26001,26001,"Alcona County, Michigan",10550,*****
0500000US26003,26003,"Alger County, Michigan",9476,*****
0500000US26005,26005,"Allegan County, Michigan",112837,*****
0500000US26007,26007,"Alpena County, Michigan",29068,*****
0500000US26009,26009,"Antrim County, Michigan",23267,*****
0500000US26011,26011,"Arenac County, Michigan",15424,*****
0500000US26013,26013,"Baraga County, Michigan",8690,*****
0500000US26015,26015,"Barry County, Michigan",59147,*****
0500000US26017,26017,"Bay County, Michigan",106698,*****
0500000US26019,26019,"Benzie County, Michigan",17437,*****
0500000US26021,26021,"Berrien County, Michigan",155565,*****
0500000US26023,26023,"Branch County, Michigan",43706,*****
0500000US26025,26025,"Calhoun County, Michigan",134790,*****
0500000US26027,26027,"Cass County, Michigan",51952,*****
0500000US26029,26029,"Charlevoix County, Michigan",26134,*****
0500000US26031,26031,"Cheboygan County, Michigan",25690,*****
0500000US26033,26033,"Chippewa County, Michigan",38586,*****
0500000US26035,26035,"Clare County, Michigan",30710,*****
0500000US26037,26037,"Clinton County, Michigan",76905,*****
0500000US26039,26039,"Crawford County, Michigan",13895,*****
0500000US26041,26041,"Delta County, Michigan",36712,*****
0500000US26043,26043,"Dickinson County, Michigan",26012,*****
0500000US26045,26045,"Eaton County, Michigan",108341,*****
0500000US26047,26047,"Emmet County, Michigan",33018,*****
0500000US26049,26049,"Genesee County, Michigan",415874,*****
0500000US26051,26051,"Gladwin County, Michigan",25501,*****
0500000US26053,26053,"Gogebic County, Michigan",15824,*****
